,ï»¿id,is_misinfo,Texts,id,clean_text,word_count,is_emoji,is_link,hashtag,tag
5125,"1,35E+18",1,"ALL OF CONGRESS, THE PRESIDENCY WILL BE EXEMPT TO TAKE THE VACCINE OR NOT. WHY WOULD YOU SAY? BECAUSE THE ELITES  KNOW THE VACCINE IS DANGEROUS AND HAS HIV IN EACH SHOT AND THEY ARE OUR GODS NOW. THEY WANT DEPOPULATION BY 95%  EVEN PRESIDENT TRUMP.",,all of congress the presid will be exempt to take the vaccin or not whi would you say becaus the elit know the vaccin is danger and has hiv in each shot and they are our god now they want depopul by even presid trump,48,0,0,5160,1113
5126,"1,39E+18",1,"While some people love the depopulation agenda, blocking the sun (which violates the laws of nature) for ""climate change"", and wants everybody to get a vaccine (back to depop agenda), people are angry at Bill. Some people should focus on their family rather than playing God.",,while some peopl love the depopul agenda block the sun which violat the law of natur for climat chang and want everybodi to get a vaccin back to depop agenda peopl are angri at bill some peopl should focus on their famili rather than play god,46,0,0,5160,1113
5127,"1,39E+18",0,I got my second shot of Pfizer. No side effects besides a sore arm. First shot was slight fatigue and sore arm. Side effects are definitely possible and can be expected but they arenât a guarantee. Please go get vaccinated.,,i got my second shot of pfizer no side effect besid a sore arm first shot was slight fatigu and sore arm side effect are definit possibl and can be expect but they arenât a guarante pleas go get vaccin,40,0,0,5160,1113
5128,"1,39E+18",1,"Are we seriously going to allow these people to shut us down for another spring/summer while they tank our economy with 'Covid' restrictions and expand their depopulation vaccine program? #RESET
It's self-sabotage.
It's time to Stand UP and TAKE OUR <U+0001F1E8><U+0001F1E6> BACK from the brink.",,are we serious go to allow these peopl to shut us down for anoth springsumm while they tank our economi with covid restrict and expand their depopul vaccin program reset it s selfsabotag it s time to stand up and take our ufe ufe back from the brink,43,1,0,5160,1113
5129,"1,39E+18",1,"I (name) declare non-consent of covid vaccine. There is not enough information to fulfill the informed consent requirement. Many virologists with concerns have been silenced. The definition of *vaccine was changed to fit this irreversible experimental gene altering...

sign
date",,i name declar noncons of covid vaccin there is not enough inform to fulfil the inform consent requir mani virologist with concern have been silenc the definit of vaccin was chang to fit this irrevers experiment gene alter sign date,38,0,0,5160,1113
5130,"1,36E+18",1,Vaccine-caused Pathogenic Priming can kill you. I'm not taking any experimental vaccine. Masks can make you sick. I don't wear them. The vaccines cause fertility problems. HCQ WORKS!  @LuetkemeyerTony https://t.co/AkeA7Pd7eF https://t.co/75fsVnHaP2,,vaccinecaus pathogen prime can kill you i m not take ani experiment vaccin mask can make you sick i do nt wear them the vaccin caus fertil problem hcq work luetkemeyertoni,32,0,1,5160,1113
5131,"1,37E+18",0,My COVID vaccine experience: âI felt nausea and feverish a few hours after vaccinationâ â Times ofÂ India https://t.co/qn4psbD9L5,,my covid vaccin experi âi felt nausea and feverish a few hour after vaccinationâ â time ofâ india,18,0,1,5160,1113
5132,"1,39E+18",1,"4/21/2021Bombshell Info on Miles Guoâs Getter: Antidotes are possessed and controlled by the CCP, but there is no vaccine! The CCP has made antidotes while it created the virus - bioweapon, which means the CCP has all humanâs fate in its control - if you want to survive...(1/2) https://t.co/yAwcZx1cuS",,bombshel info on mile guoâ getter antidot are possess and control by the ccp but there is no vaccin the ccp has made antidot while it creat the virus bioweapon which mean the ccp has all humanâ fate in it control if you want to surviv,49,0,1,5160,1113
5133,"1,39E+18",0,"I have been fully vaccinated in DC, eligible on age grounds &amp;while I still act with care,it does make for a more normal life. I have complete confidence in the vaccine &amp; experienced no side effects. I hope that everyone will get vaccinated when their time comes. Letâs beat #Covid https://t.co/eN6RrvMIZY",,i have been fulli vaccin in dc elig on age ground amp while i still act with care it doe make for a more normal life i have complet confid in the vaccin amp experienc no side effect i hope that everyon will get vaccin when their time come letâ beat covid,51,0,1,5160,1113
5134,"1,37E+18",0,Gonna get my second Pfizer shot this Wednesday.  I'm actually looking forward to huddling under the covers with my chills and fever.,,gon na get my second pfizer shot this wednesday i m actual look forward to huddl under the cover with my chill and fever,23,0,0,5160,1113
5135,"1,39E+18",0,I didnât get the fancy sticker but I am beyond grateful for my local pharmacy and their offering of the #Moderna vaccine! Been waitlisting for a few months and was so relieved to finally hear it was my turn for a shot here this morning! #onestepcloser #cdnag @BASFAgSolutions https://t.co/CwjkxIDf7D,,i didnât get the fanci sticker but i am beyond grate for my local pharmaci and their offer of the moderna vaccin been waitlist for a few month and was so reliev to final hear it was my turn for a shot here this morn onestepclos cdnag basfagsolut,49,0,1,5160,1113
5136,"1,35E+18",0,just got my first COVID vaccine.. taking a step in the right direction!!,,just got my first covid vaccin take a step in the right direct,13,0,0,5160,1113
5137,"1,37E+18",0,"I'm happy I get to get my second vaccine dose at UGA-- not that the hour drive to the mass vaccination site was so bad (and the site operated very efficiently), but I'm fine trading it for a 5 minute drive instead <U+0001F604>",,i m happi i get to get my second vaccin dose at uga not that the hour drive to the mass vaccin site was so bad and the site oper veri effici but i m fine trade it for a minut drive instead uf,43,1,0,5160,1113
5138,"1,39E+18",0,"If youâve eaten the Halloween Whopper from Burger King, donât worry about whatâs in the vaccine",,if youâv eaten the halloween whopper from burger king donât worri about whatâ in the vaccin,16,0,0,5160,1113
5139,"1,35E+18",0,if i actually believe kanye did something with jeffrey donât worry about whatâs in the vaccine,,if i actual believ kany did someth with jeffrey donât worri about whatâ in the vaccin,16,0,0,5160,1113
5140,"1,36E+18",0,I'm waiting to get my vaccine and ngl im anxious,,i m wait to get my vaccin and ngl im anxious,10,0,0,5160,1113
5141,"1,36E+18",1,"You can delude yourself, that i'm just crazy, or you can actually use your brain and read for yourself from official sites, about this experimental gene editing technology which invades you cell by cell.
https://t.co/wCTGi0SQSD",,you can delud yourself that i m just crazi or you can actual use your brain and read for yourself from offici site about this experiment gene edit technolog which invad you cell by cell,34,0,1,5160,1113
5142,"1,36E+18",0,my ma just got confirmation that she's getting her covid vaccine tomorrow and i'd like to thank 2021 for only making me wait 6 weeks for some good news very considerate,,my ma just got confirm that she s get her covid vaccin tomorrow and i d like to thank for onli make me wait week for some good news veri consider,31,0,0,5160,1113
5143,"1,34E+18",0,"Got my first dose of the vaccine today! I feel fortunate and relieved. I hope for widespread access soon, and that those who have the opportunity to get the vaccine do so when the time comes. https://t.co/Snd3j6jnVd",,got my first dose of the vaccin today i feel fortun and reliev i hope for widespread access soon and that those who have the opportun to get the vaccin do so when the time come,37,0,1,5160,1113
5144,"1,39E+18",0,"I am officially FULLY VACCINATED!! Exactly two weeks ago, I got a second dose of the Moderna vaccine. Excited to wear one mask in public instead of two. Next up: my 16 and 18 y.o. sons.",,i am offici fulli vaccin exact two week ago i got a second dose of the moderna vaccin excit to wear one mask in public instead of two next up my and yo son,36,0,0,5160,1113
5145,"1,34E+18",1,Healthcare Workers in the U.S. Suffer Serious Reactions from Illegal Pfizer Experimental Vaccine â Others Fake Vaccination on TV https://t.co/JrCvRvIz6W,,healthcar worker in the us suffer serious reaction from illeg pfizer experiment vaccin â other fake vaccin on tv,20,0,1,5160,1113
5146,"1,35E+18",0,I am feeling fortunate getting my second vaccine but frustrated that the rollout to everyone else is so slow. https://t.co/HioiG4BOro,,i am feel fortun get my second vaccin but frustrat that the rollout to everyon els is so slow,20,0,1,5160,1113
5147,"1,39E+18",1,"Can't post article but check it out at infowars
""Former Pfizer Vice President and Chief Science Officer Dr. Michael Yeadon has sounded the alarm over the current vaccine scheme, saying it could lead to mass depopulation""",,ca nt post articl but check it out at infowar former pfizer vice presid and chief scienc offic dr michael yeadon has sound the alarm over the current vaccin scheme say it could lead to mass depopul,35,0,0,5160,1113
5148,"1,37E+18",0,My COVID vaccine experience: âI felt nausea and feverish a few hours after vaccinationâ â Times ofÂ India https://t.co/1mte4yCsoT,,my covid vaccin experi âi felt nausea and feverish a few hour after vaccinationâ â time ofâ india,18,0,1,5160,1113
5149,"1,35E+18",1,"Fauci says we can go back to normal by Fall 2021, if 1 million people are vaccinated every day. Our freedom is being held hostage, and the ransom is an experimental, dangerous vaccine.",,fauci say we can go back to normal by fall if million peopl are vaccin everi day our freedom is be held hostag and the ransom is an experiment danger vaccin,33,0,0,5160,1113
5150,"1,39E+18",1,"Situation Update, May 5th, 2021 - DARPA-Funded Race-Specific, Self-Replicating Vaccine Bioweapons Revealed! - Mike Adams Must Video | Opinion - Conservative | Before It's News https://t.co/5oOo452l2j",,situat updat may th darpafund racespecif selfrepl vaccin bioweapon reveal mike adam must video opinion conserv befor it s news,26,0,1,5160,1113
5151,"1,39E+18",0,Thanks to @VaxHuntersCan I got my first vaccine dose today <U+0001F489>! Was super impressed by the new @MackenzieHealth Cortelluci Hospital. Feeling super relieved and grateful! #GetVaccinated,,thank to vaxhunterscan i got my first vaccin dose today uf was super impress by the new mackenziehealth cortelluci hospit feel super reliev and grate getvaccin,26,1,0,5160,1113
5152,"1,34E+18",0,Finally getting my first vaccine on 12/31.,,final get my first vaccin on,7,0,0,5160,1113
5153,"1,36E+18",0,Iâm so happy my parents got the second dose of the vaccine today!,,iâm so happi my parent got the second dose of the vaccin today,13,0,0,5160,1113
5154,"1,36E+18",0,"'I feel so honored, privileged, grateful, jazzed': Nurse describes COVID-19 vaccine experience https://t.co/6e2PZcYkS0",,i feel so honor privileg grate jazz nurs describ covid vaccin experi,13,0,1,5160,1113
5155,"1,36E+18",0,Jjust got our 2nd dose of the Pfizer Covid-19 Vaccine! #COVID19 #vacine #utsw #utsouthwestern   #igottheshot https://t.co/dpqjBr2KTA,,jjust got our nd dose of the pfizer covid vaccin covid vacin utsw utsouthwestern igottheshot,18,0,1,5160,1113
5156,"1,36E+18",0,Iâve been doing my mother in laws grocery shopping during the panorama and I just realized sheâs about to get her second dose of the vaccine so I wonât be doing it for much longer. We might really make it out of this thing mannnnnnn,,iâv been do my mother in law groceri shop dure the panorama and i just realiz sheâ about to get her second dose of the vaccin so i wonât be do it for much longer we might realli make it out of this thing mannnnnnn,45,0,0,5160,1113
5157,"1,36E+18",1,"Covid is largely a wealthy country disease. Why? Because poorer countries favour cheap, safe and effective therapeutics like #ivermectin and are cautious about taking an unsafe, untested mRNA gene therapy ""vaccine"". https://t.co/OnEeSDxVwv",,covid is larg a wealthi countri diseas whi becaus poorer countri favour cheap safe and effect therapeut like ivermectin and are cautious about take an unsaf untest mrna gene therapi vaccin,32,0,1,5160,1113
5158,"1,36E+18",1,Another one with adverse side effect from the killer vaccine.... https://t.co/Vx7RmNaRad,,anoth one with advers side effect from the killer vaccin,11,0,1,5160,1113
5159,"1,39E+18",0,"Govt says over 1 crore #COVID-19 #vaccine doses still available with states, UTs

#arogyasetu #VaccinesWork #vaccination",,govt say over crore covid vaccin dose still avail with state ut arogyasetu vaccineswork vaccin,15,0,0,5160,1113
